smiles,assay_id,activity_type,pActivity,molecule_chembl_id,document_year,document_chembl_id,journal,source,assay_description,round_id,assay_context,scaffold,program_id,target_chembl_id,target_name,target_type,admet_solubility,admet_solubility_source,admet_lipophilicity,admet_lipophilicity_source,admet_clearance_hepatocyte,admet_clearance_hepatocyte_source,admet_clearance_microsome,admet_clearance_microsome_source,admet_herg,admet_herg_source,admet_ames,admet_ames_source,admet_bbb,admet_bbb_source,admet_caco2,admet_caco2_source,admet_ppbr,admet_ppbr_source
O=S(=O)(c1ccccc1)n1ccc2cc3c(cc21)CCNCC3,CHEMBL995002,IC50,4.92,CHEMBL517828,2008,CHEMBL1144232,Bioorg Med Chem Lett,Scientific Literature,"Inhibition of human CYP3A4 by microtiter plate assays using N-N,diethyl-formamide as substrate",23,656,O=S(=O)(c1ccccc1)n1ccc2cc3c(cc21)CCNCC3,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=S(=O)(c1ccccc1Cl)n1ccc2cc3c(cc21)CCNCC3,CHEMBL991619,IC50,5.5,CHEMBL478223,2008,CHEMBL1144232,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human CYP3A4 by microtiter plate assays using PPR substrate,23,655,O=S(=O)(c1ccccc1)n1ccc2cc3c(cc21)CCNCC3,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=S(=O)(c1ccccc1Cl)n1ccc2cc3c(cc21)CCNCC3,CHEMBL995002,IC50,5.6,CHEMBL478223,2008,CHEMBL1144232,Bioorg Med Chem Lett,Scientific Literature,"Inhibition of human CYP3A4 by microtiter plate assays using N-N,diethyl-formamide as substrate",23,656,O=S(=O)(c1ccccc1)n1ccc2cc3c(cc21)CCNCC3,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=S(=O)(c1ccccn1)n1ccc2cc3c(cc21)CCNCC3,CHEMBL991619,IC50,4.11,CHEMBL477387,2008,CHEMBL1144232,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human CYP3A4 by microtiter plate assays using PPR substrate,23,655,O=S(=O)(c1ccccn1)n1ccc2cc3c(cc21)CCNCC3,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=S(=O)(c1ccccn1)n1ccc2cc3c(cc21)CCNCC3,CHEMBL995002,IC50,4.41,CHEMBL477387,2008,CHEMBL1144232,Bioorg Med Chem Lett,Scientific Literature,"Inhibition of human CYP3A4 by microtiter plate assays using N-N,diethyl-formamide as substrate",23,656,O=S(=O)(c1ccccn1)n1ccc2cc3c(cc21)CCNCC3,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=S(=O)(c1cccs1)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL3868076,IC50,7.06,CHEMBL3960724,2016,CHEMBL3867461,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human Cyp3A4 using testosterone as substrate by LC-MS/MS analysis,98,106,O=S(=O)(c1cccs1)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccccc4)O3)cc2)CC1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=S(=O)(c1ccsc1)n1ccc2cc3c(cc21)CCNCC3,CHEMBL991619,IC50,4.66,CHEMBL517503,2008,CHEMBL1144232,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human CYP3A4 by microtiter plate assays using PPR substrate,23,655,O=S(=O)(c1ccsc1)n1ccc2cc3c(cc21)CCNCC3,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=S(=O)(c1ccsc1)n1ccc2cc3c(cc21)CCNCC3,CHEMBL995002,IC50,5.01,CHEMBL517503,2008,CHEMBL1144232,Bioorg Med Chem Lett,Scientific Literature,"Inhibition of human CYP3A4 by microtiter plate assays using N-N,diethyl-formamide as substrate",23,656,O=S(=O)(c1ccsc1)n1ccc2cc3c(cc21)CCNCC3,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=S(=O)(c1cncc2ccccc12)N1CCC[C@H]1CCN1CCN(c2cccc3sccc23)CC1,CHEMBL4229933,IC50,5.0,CHEMBL4239823,2018,CHEMBL4229332,Eur J Med Chem,Scientific Literature,Inhibition of human supersome CYP3A4 using testosterone as substrate assessed as testosterone 6beta-hydroxylation after 30 mins by HPLC-UV detection,108,1372,O=S(=O)(c1cncc2ccccc12)N1CCCC1CCN1CCN(c2cccc3sccc23)CC1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=S(=O)(c1cncc2ccccc12)N1CCC[C@H]1CCN1CCN(c2nsc3ccccc23)CC1,CHEMBL4229933,IC50,4.64,CHEMBL4246655,2018,CHEMBL4229332,Eur J Med Chem,Scientific Literature,Inhibition of human supersome CYP3A4 using testosterone as substrate assessed as testosterone 6beta-hydroxylation after 30 mins by HPLC-UV detection,108,1372,O=S(=O)(c1cncc2ccccc12)N1CCCC1CCN1CCN(c2nsc3ccccc23)CC1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=[N+]([O-])c1cc([N+](=O)[O-])c2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)nc(CN4CCOCC4)nc3c2c1,CHEMBL664805,IC50,4.37,CHEMBL284024,2004,CHEMBL1149093,J Med Chem,Scientific Literature,Inhibitory activity against cytochrome P450 3A4,4,500,c1ccc(CCN2CCN(c3nc(CN4CCOCC4)nc4c3[nH]c3ccccc34)CC2)cc1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=[N+]([O-])c1ccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c2c1,CHEMBL664805,IC50,4.9,CHEMBL25867,2004,CHEMBL1149093,J Med Chem,Scientific Literature,Inhibitory activity against cytochrome P450 3A4,4,500,c1ccc(CCN2CCN(c3ncnc4c3[nH]c3ccccc34)CC2)cc1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=[N+]([O-])c1cccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c12,CHEMBL664805,IC50,5.18,CHEMBL282156,2004,CHEMBL1149093,J Med Chem,Scientific Literature,Inhibitory activity against cytochrome P450 3A4,4,500,c1ccc(CCN2CCN(c3ncnc4c3[nH]c3ccccc34)CC2)cc1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=[N+]([O-])c1cccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2CCc1ccccc1,CHEMBL664805,IC50,4.93,CHEMBL285343,2004,CHEMBL1149093,J Med Chem,Scientific Literature,Inhibitory activity against cytochrome P450 3A4,5,500,c1ccc(CCN2CCN(c3ncnc4c5ccccc5n(CCc5ccccc5)c34)CC2)cc1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=[N+]([O-])c1cccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2Cc1cccnc1,CHEMBL664805,IC50,5.09,CHEMBL29631,2004,CHEMBL1149093,J Med Chem,Scientific Literature,Inhibitory activity against cytochrome P450 3A4,5,500,c1ccc(CCN2CCN(c3ncnc4c5ccccc5n(Cc5cccnc5)c34)CC2)cc1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=[N+]([O-])c1cccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2Cc1ccncc1,CHEMBL664805,IC50,5.24,CHEMBL29743,2004,CHEMBL1149093,J Med Chem,Scientific Literature,Inhibitory activity against cytochrome P450 3A4,5,500,c1ccc(CCN2CCN(c3ncnc4c5ccccc5n(Cc5ccncc5)c34)CC2)cc1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=[N+]([O-])c1cnc(NCc2ccccc2Cl)nc1NCC1CCNCC1,CHEMBL902308,IC50,4.55,CHEMBL246161,2007,CHEMBL1138386,Bioorg Med Chem Lett,Scientific Literature,Inhibition of CYP3A4 in presence of BFC substrate,13,613,c1ccc(CNc2nccc(NCC3CCNCC3)n2)cc1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1[nH]c(-c2ccc(OCCCCCC(F)(F)F)cc2)cc(-c2ccc(C3CC3)s2)c1-c1nnn[nH]1,CHEMBL5323316,IC50,5.21,CHEMBL5424834,2023,CHEMBL5321253,Bioorg Med Chem Lett,Scientific Literature,Inhibition of CYP3A4 (unknown origin),131,1075,O=c1[nH]c(-c2ccccc2)cc(-c2ccc(C3CC3)s2)c1-c1nnn[nH]1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1[nH]c2cc(-c3ccccc3)ccc2c2[nH]c(-c3c(Cl)cccc3C(F)(F)F)nc12,CHEMBL2389924,IC50,5.12,CHEMBL2387501,2013,CHEMBL2385013,Bioorg Med Chem,Scientific Literature,Inhibition of CYP3A4 in human liver microsomes after 10 mins by LC/MS/MS analysis,67,1373,O=c1[nH]c2cc(-c3ccccc3)ccc2c2[nH]c(-c3ccccc3)nc12,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1[nH]c2cc(-c3cccnc3)ccc2c2[nH]c(-c3ccccc3Cl)nc12,CHEMBL2389924,IC50,4.62,CHEMBL2387605,2013,CHEMBL2385013,Bioorg Med Chem,Scientific Literature,Inhibition of CYP3A4 in human liver microsomes after 10 mins by LC/MS/MS analysis,67,1373,O=c1[nH]c2cc(-c3cccnc3)ccc2c2[nH]c(-c3ccccc3)nc12,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1[nH]c2cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc2n1[C@@H]1C[C@@H]2COCCN2C1,CHEMBL3776780,IC50,5.24,CHEMBL3775798,2016,CHEMBL3774336,Bioorg Med Chem,Scientific Literature,Inhibition of CYP3A4 (unknown origin),98,381,O=c1[nH]c2cc(C=C3c4ccccc4COc4ccccc43)ccc2n1C1CC2COCCN2C1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1[nH]c2cc(Br)ccc2c2[nH]c(-c3ccccc3Cl)nc12,CHEMBL2389924,IC50,4.62,CHEMBL1934810,2013,CHEMBL2385013,Bioorg Med Chem,Scientific Literature,Inhibition of CYP3A4 in human liver microsomes after 10 mins by LC/MS/MS analysis,67,1373,O=c1[nH]c2ccccc2c2[nH]c(-c3ccccc3)nc12,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1[nH]c2ccc(-n3nnc4cnc(-c5ccnn5Cc5ccc(Cl)cc5Cl)cc43)cc2[nH]1,CHEMBL4405667,IC50,5.38,CHEMBL4527142,2020,CHEMBL4402588,J Med Chem,Scientific Literature,Inhibition of human liver microsome CYP3A4 using midazolam as substrate incubated for 5 to 20 mins by LC-MS/MS analysis,117,1174,O=c1[nH]c2ccc(-n3nnc4cnc(-c5ccnn5Cc5ccccc5)cc43)cc2[nH]1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1[nH]c2ccc(C(F)(F)F)cc2c(-c2cc(Cl)ccc2O)c1CCO,CHEMBL880434,IC50,5.09,CHEMBL222460,2005,CHEMBL1141054,Bioorg Med Chem Lett,Scientific Literature,Inhibition against Cytochrome P450 3A4 prepared from baculovirus-infected insect cells using 7-benzyloxy-4-trifluoromethylcoumarin,7,1374,O=c1cc(-c2ccccc2)c2ccccc2[nH]1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL664809,IC50,5.01,CHEMBL1423,2003,CHEMBL1136781,J Med Chem,Scientific Literature,Inhibition of human cytochrome P450 3A4,3,20,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccccc2)c2ccccc2)CC1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,1.0,tdc_measured,,missing,,missing
O=c1[nH]c2cnccc2n1-c1cc(-c2cc(Cl)ccc2F)nc2[nH]ccc12,CHEMBL4427618,IC50,5.5,CHEMBL4470706,2016,CHEMBL4425174,Bioorg Med Chem Lett,Scientific Literature,Inhibition of CYP3A4 (unknown origin),98,1105,O=c1[nH]c2cnccc2n1-c1cc(-c2ccccc2)nc2[nH]ccc12,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1c(-c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,CHEMBL1120983,IC50,7.1,CHEMBL515252,2010,CHEMBL1157752,J Nat Prod,Scientific Literature,Inhibition of CYP3A4,38,283,O=c1c(-c2cccc3c(=O)cc(-c4ccccc4)oc23)c(-c2ccccc2)oc2ccccc12,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc2n1Cc1nn[nH]n1,CHEMBL880273,IC50,4.89,CHEMBL193647,2005,CHEMBL1141054,Bioorg Med Chem Lett,Scientific Literature,Inhibition against Cytochrome P450 3A4 prepared from baculovirus-infected insect cells using resorufin benzyl ether,7,1216,O=c1cc(-c2ccccc2)c2ccccc2n1Cc1nn[nH]n1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc2n1Cc1nn[nH]n1,CHEMBL880443,IC50,4.52,CHEMBL193647,2005,CHEMBL1141054,Bioorg Med Chem Lett,Scientific Literature,Inhibition against Cytochrome P450 3A4 prepared from baculovirus-infected insect cells using 7-benzyloxy- 4-trifluoromethylcoumarin,7,1217,O=c1cc(-c2ccccc2)c2ccccc2n1Cc1nn[nH]n1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CHEMBL3534776,IC50,5.68,CHEMBL50,2012,CHEMBL3526133,Drug Metab Dispos,Scientific Literature,Inhibition of CYP3A4 in human liver microsomes using midazolam as substrate after 8 mins by LC-MS/MS analysis,58,831,O=c1cc(-c2ccccc2)oc2ccccc12,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,-1.99,tdc_measured,,missing,,missing,,missing,,missing,1.0,tdc_measured,,missing,,missing,,missing
O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C[C@H]1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1,CHEMBL1769769,IC50,6.52,CHEMBL1767164,2011,CHEMBL1764974,J Med Chem,Scientific Literature,Inhibition of CYP3A4,46,1375,O=c1c2ccccc2c(Cc2ccccc2)nn1CC1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1c2nccn2c2cc(F)c(-c3ccncc3)cc2n1C1CC1,CHEMBL4183066,IC50,4.82,CHEMBL4203118,2018,CHEMBL4177750,J Med Chem,Scientific Literature,Inhibition of CYP3A4-mediated midazolam metabolism in human liver microsomes,108,1376,O=c1c2nccn2c2ccc(-c3ccncc3)cc2n1C1CC1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1c2nccn2c2cc(F)c(-c3ccncc3)cc2n1C1CC1,CHEMBL4183067,IC50,4.89,CHEMBL4203118,2018,CHEMBL4177750,J Med Chem,Scientific Literature,Inhibition of CYP3A4-mediated testosterone metabolism in human liver microsomes,108,1377,O=c1c2nccn2c2ccc(-c3ccncc3)cc2n1C1CC1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1cc(-c2ccc(C(F)(F)F)cc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,CHEMBL1293108,IC50,5.7,CHEMBL1290041,2010,CHEMBL1287674,Bioorg Med Chem Lett,Scientific Literature,Inhibition of CYP3A4,38,767,O=c1cc(-c2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1cc(-c2ccc(Cl)cc2Cl)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,CHEMBL1293108,IC50,5.77,CHEMBL1290150,2010,CHEMBL1287674,Bioorg Med Chem Lett,Scientific Literature,Inhibition of CYP3A4,38,767,O=c1cc(-c2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,CHEMBL4038522,IC50,5.04,CHEMBL8260,2017,CHEMBL4038271,Eur J Med Chem,Scientific Literature,Inhibition of human CYP3A4 expressed in baculovirus infected insect cells using 7-benzyloxy-4-trifluoromethylcoumarin as substrate measured after 45 mins in presence of NADPH by spectrofluorometric method,104,1378,O=c1cc(-c2ccccc2)oc2ccccc12,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4cccs4)cccc3o2)[nH]1,CHEMBL2067912,IC50,4.72,CHEMBL2064413,2012,CHEMBL2062364,J Med Chem,Scientific Literature,Inhibition of human recombinant CPY3A4,58,1379,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4cccs4)cccc3o2)[nH]1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CC2=NCCN2)c1,CHEMBL1292297,IC50,4.42,CHEMBL1289053,2010,CHEMBL1287684,Bioorg Med Chem Lett,Scientific Literature,Inhibition of CYP3A4,38,1380,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CC2=NCCN2)c1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,CHEMBL1292271,IC50,5.0,CHEMBL1289283,2010,CHEMBL1287681,Bioorg Med Chem Lett,Scientific Literature,Inhibition of CYP3A4,38,654,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,2.0,tdc_measured,,missing,,missing,,missing,,missing,,missing,,missing,83.04,tdc_measured
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,CHEMBL1292297,IC50,5.0,CHEMBL1289283,2010,CHEMBL1287684,Bioorg Med Chem Lett,Scientific Literature,Inhibition of CYP3A4,38,1380,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,2.0,tdc_measured,,missing,,missing,,missing,,missing,,missing,,missing,83.04,tdc_measured
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CC[C@H](O)C2)c1,CHEMBL1292297,IC50,5.11,CHEMBL1289515,2010,CHEMBL1287684,Bioorg Med Chem Lett,Scientific Literature,Inhibition of CYP3A4,39,1380,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c3c([nH]c2c1)CCNC3,CHEMBL1292271,IC50,4.17,CHEMBL1290155,2010,CHEMBL1287681,Bioorg Med Chem Lett,Scientific Literature,Inhibition of CYP3A4,39,654,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c3c([nH]c2c1)CCNC3,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1ccc(-c2nc3cc(S(=O)(=O)C(F)(F)F)ccc3[nH]2)cn1-c1ccccc1,CHEMBL2073339,IC50,5.29,CHEMBL2070160,2012,CHEMBL2069245,Bioorg Med Chem Lett,Scientific Literature,Inhibition of CYP3A4,58,448,O=c1ccc(-c2nc3ccccc3[nH]2)cn1-c1ccccc1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1ccc(Cc2cc(Cc3cccc(Cl)c3)c3occc3c2)n[nH]1,CHEMBL979961,IC50,6.75,CHEMBL504522,2008,CHEMBL1155885,Bioorg Med Chem Lett,Scientific Literature,Inhibition of recombinant CYP3A4,23,1049,O=c1ccc(Cc2cc(Cc3ccccc3)c3occc3c2)n[nH]1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1ccc(Cc2cc(Oc3cccc(Cl)c3)c3occc3c2)n[nH]1,CHEMBL979961,IC50,6.39,CHEMBL513868,2008,CHEMBL1155885,Bioorg Med Chem Lett,Scientific Literature,Inhibition of recombinant CYP3A4,23,1049,O=c1ccc(Cc2cc(Oc3ccccc3)c3occc3c2)n[nH]1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1ccc2c(O)c3ccoc3cc2o1,CHEMBL893902,IC50,4.6,CHEMBL242711,2007,CHEMBL1147952,Bioorg Med Chem,Scientific Literature,Inhibition of human recombinant CYP3A4,13,13,O=c1ccc2cc3ccoc3cc2o1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1ccc2ccc(COC(Cn3ccnc3)c3ccc(Cl)cc3Cl)cc2o1,CHEMBL5368952,IC50,7.19,CHEMBL5423031,2023,CHEMBL5365497,J Med Chem,Scientific Literature,Inhibition of CYP3A4 in human liver microsomes using midazolam as substrate preincubated for 5 mins followed by NADPH addition by LC-MS/MS analysis,131,1173,O=c1ccc2ccc(COC(Cn3ccnc3)c3ccccc3)cc2o1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1n(-c2ccc(C(F)(F)C(O)(Cn3cnnn3)c3ccc(F)cc3F)nc2)cnn1C1CCCC1,CHEMBL4184913,IC50,4.3,CHEMBL4206432,2018,CHEMBL4184109,Bioorg Med Chem Lett,Scientific Literature,Inhibition of CYP3A4 in human liver microsomes using midazolam as substrate preincubated for 10 mins with substrate followed by NADPH addition measured after 15 mins by LC/MS/MS analysis,108,241,O=c1n(-c2ccc(CC(Cn3cnnn3)c3ccccc3)nc2)cnn1C1CCCC1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1n(-c2ccc(C(F)(F)C(O)(Cn3cnnn3)c3ccc(F)cc3F)nc2)cnn1C1CCCCC1,CHEMBL4184913,IC50,4.3,CHEMBL4214518,2018,CHEMBL4184109,Bioorg Med Chem Lett,Scientific Literature,Inhibition of CYP3A4 in human liver microsomes using midazolam as substrate preincubated for 10 mins with substrate followed by NADPH addition measured after 15 mins by LC/MS/MS analysis,108,241,O=c1n(-c2ccc(CC(Cn3cnnn3)c3ccccc3)nc2)cnn1C1CCCCC1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1n(Cc2nc3ccccc3n2CCCCO)c2cnccc2n1C1CC1,CHEMBL3428563,IC50,4.56,CHEMBL243876,2015,CHEMBL3425470,ACS Med Chem Lett,Scientific Literature,Inhibition of CYP3A4 in human liver microsomes by LC-MS/MS analysis,90,1381,O=c1n(Cc2nc3ccccc3[nH]2)c2cnccc2n1C1CC1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
O=c1nc2sc3ccccc3n2c(=O)n1-c1ccccc1,CHEMBL5391691,IC50,2.958607314841774,CHEMBL3974407,2023,CHEMBL5390245,J Med Chem,Scientific Literature,Inhibition of human recombinant CYP3A4 using midazolam as substrate in presence of NADPH by LC-MS/MS analysis,131,461,O=c1nc2sc3ccccc3n2c(=O)n1-c1ccccc1,CYP3A4,CHEMBL340,Cytochrome P450 3A4,metabolic_enzyme,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
