smiles,assay_id,activity_type,pActivity,molecule_chembl_id,document_year,document_chembl_id,journal,source,assay_description,round_id,assay_context,scaffold,program_id,target_chembl_id,target_name,target_type
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,8.7,CHEMBL166258,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,92,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc(N)cc2)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,8.22,CHEMBL349745,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,92,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc(NO)cc2)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,8.0,CHEMBL349629,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,92,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,8.22,CHEMBL163809,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,92,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3c(Cl)cccc3c2)CC1=O)C(=O)c1nccs1,CHEMBL662880,Ki,8.89,CHEMBL350587,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro binding affinity towards factor Xa,38,346,O=C(CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3c(Cl)cccc3c2)CC1=O)C(=O)c1nccs1,CHEMBL663502,IC50,9.1,CHEMBL350587,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,347,O=C(CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,CHEMBL662880,Ki,8.57,CHEMBL163174,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro binding affinity towards factor Xa,38,346,O=C(CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,CHEMBL663502,IC50,8.1,CHEMBL163174,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,347,O=C(CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,8.3,CHEMBL162669,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,92,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3c(Cl)cccc23)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,9.21,CHEMBL349290,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,92,O=C(CN1CCN(S(=O)(=O)c2cccc3ccccc23)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3ccccc23)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,8.7,CHEMBL163799,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,92,O=C(CN1CCN(S(=O)(=O)c2cccc3ccccc23)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)C(=O)c1nccs1,CHEMBL662880,Ki,8.36,CHEMBL355376,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro binding affinity towards factor Xa,38,346,O=C(CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)C(=O)c1nccs1,CHEMBL663502,IC50,8.7,CHEMBL355376,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,347,O=C(CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cnccc23)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,9.0,CHEMBL163213,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,92,O=C(CN1CCN(S(=O)(=O)c2cccc3cnccc23)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3nonc23)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,8.7,CHEMBL423284,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,92,O=C(CN1CCN(S(=O)(=O)c2cccc3nonc23)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NC(=O)CNC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)c1nccs1,CHEMBL682016,IC50,8.7,CHEMBL162710,2003,CHEMBL1136599,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,228,O=C(CNC(=O)C(Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC(NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O,CHEMBL681849,IC50,9.15,CHEMBL117672,1999,CHEMBL1131910,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibition of human Factor Xa.,10,371,O=C(CNS(=O)(=O)Cc1ccccc1)NCC(=O)NC1CCCNC1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,CHEMBL868545,Ki,4.47,CHEMBL211659,2006,CHEMBL1138903,J Med Chem,Scientific Literature,Inhibition of f10a,65,157,O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccc2ccccc2c1)N1CCCCC1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCCNC(=O)[C@@H]1Cc2ccc(cc2)NC(=O)CCN2CCN(CCC(=O)Nc3ccc(cc3)C[C@@H](NS(=O)(=O)NC3CCCCC3)C(=O)N1)CC2,CHEMBL4426080,Ki,4.54,CHEMBL4443405,2016,CHEMBL4425109,J Med Chem,Scientific Literature,Inhibition of human f10a using Mes-DArg-Pro-Arg-AMC as substrate by Dixon plot analysis,119,192,O=C1CCN2CCN(CCC(=O)Nc3ccc(cc3)CC(NS(=O)(=O)NC3CCCCC3)C(=O)NCCc3ccc(cc3)N1)CC2,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,CHEMBL1810430,Ki,8.57,CHEMBL1809213,2011,CHEMBL1806464,Bioorg Med Chem Lett,Scientific Literature,Inhibition of factor 10a,101,111,O=C(NCc1ccccc1)C1CCCN1C(=O)CNS(=O)(=O)Cc1ccccc1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)Cc1ccccc1,CHEMBL1799054,IC50,3.356547323513812,CHEMBL1797527,2011,CHEMBL1795213,Bioorg Med Chem Lett,Scientific Literature,Inhibition of F10a using S-2288 as substrate after 15 mins by competitive binding assay,101,80,O=C(CNC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)Cc1ccccc1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)Cc1ccccc1,CHEMBL1799054,IC50,3.294136287716081,CHEMBL1797526,2011,CHEMBL1795213,Bioorg Med Chem Lett,Scientific Literature,Inhibition of F10a using S-2288 as substrate after 15 mins by competitive binding assay,101,80,O=C(CNC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)Cc1ccccc1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCNC(=O)[C@@H]1CS[C@H]2CC[C@@H](NS(=O)(=O)Cc3ccccc3)C(=O)N21,CHEMBL661795,Ki,4.58,CHEMBL120842,1998,CHEMBL1131291,J Med Chem,Scientific Literature,In vitro inhibition was measured against Human Coagulation factor X,5,383,O=C1C(NS(=O)(=O)Cc2ccccc2)CCC2SCCN12,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCNC(=O)[C@@H]1CS[C@H]2CC[C@@H](NS(=O)(=O)c3cccc4ccccc34)C(=O)N21,CHEMBL661795,Ki,5.17,CHEMBL262199,1998,CHEMBL1131291,J Med Chem,Scientific Literature,In vitro inhibition was measured against Human Coagulation factor X,5,383,O=C1C(NS(=O)(=O)c2cccc3ccccc23)CCC2SCCN12,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCCNC(=O)[C@@H]1CS[C@H]2CC[C@H](NS(=O)(=O)c3cccc4ccccc34)C(=O)N21,CHEMBL661795,Ki,4.75,CHEMBL124042,1998,CHEMBL1131291,J Med Chem,Scientific Literature,In vitro inhibition was measured against Human Coagulation factor X,5,383,O=C1C(NS(=O)(=O)c2cccc3ccccc23)CCC2SCCN12,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](C=O)NC(=O)CN1CCCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O,CHEMBL662330,IC50,7.69,CHEMBL344204,1996,CHEMBL1129391,J Med Chem,Scientific Literature,Compound was evaluated for inhibition of amidolytic activity for chromogenic substrate Coagulation factor X,1,188,O=C1NCCCCC1NS(=O)(=O)Cc1ccccc1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](C=O)NC(=O)CNC(=O)[C@@H](CC1CCN(C(=N)N)CC1)NS(=O)(=O)Cc1ccccc1,CHEMBL1273257,IC50,9.08,CHEMBL1270358,2010,CHEMBL1268866,J Med Chem,Scientific Literature,Inhibition of factor 10a,95,26,O=S(=O)(Cc1ccccc1)NCCC1CCNCC1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](C=O)NC(=O)CNC(=O)[C@@H](CCCN=C(N)N)NC(=O)NCc1ccccc1,CHEMBL663513,IC50,6.66,CHEMBL2372442,2000,CHEMBL1132850,Bioorg Med Chem Lett,Scientific Literature,Inhibitory activity against coagulation factor X.,17,20,c1ccccc1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](C=O)NC(=O)CNC(=O)[C@@H](CCCNC(=N)N)NC(=O)C(=O)O,CHEMBL663513,IC50,7.25,CHEMBL2372514,2000,CHEMBL1132850,Bioorg Med Chem Lett,Scientific Literature,Inhibitory activity against coagulation factor X.,17,20,,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](C=O)NC(=O)CNC(=O)[C@@H](CCCNC(=N)N)NC(=O)CC(=O)O,CHEMBL663513,IC50,7.0,CHEMBL2372435,2000,CHEMBL1132850,Bioorg Med Chem Lett,Scientific Literature,Inhibitory activity against coagulation factor X.,17,20,,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](C=O)NC(=O)CNC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCC(=O)O,CHEMBL663513,IC50,6.65,CHEMBL2372436,2000,CHEMBL1132850,Bioorg Med Chem Lett,Scientific Literature,Inhibitory activity against coagulation factor X.,17,20,,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](C=O)NC(=O)CNC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCc1ccccc1,CHEMBL663513,IC50,6.7,CHEMBL2372441,2000,CHEMBL1132850,Bioorg Med Chem Lett,Scientific Literature,Inhibitory activity against coagulation factor X.,17,20,c1ccccc1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](C=O)NC(=O)CNC(=O)[C@@H](CCCNC(=N)N)NS(=O)(=O)Cc1ccccc1,CHEMBL1273257,IC50,7.82,CHEMBL1270157,2010,CHEMBL1268866,J Med Chem,Scientific Literature,Inhibition of factor 10a,95,26,c1ccccc1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](C=O)NC(=O)[C@@H]1CCCN1C(=O)C1CCc2ccccc2N1,CHEMBL661679,IC50,4.92,CHEMBL2370422,1993,CHEMBL1126581,J Med Chem,Scientific Literature,Inhibitory activity against factor Xa,0,112,O=C(C1CCc2ccccc2N1)N1CCCC1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](C=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1NCCc2ccccc21,CHEMBL661679,IC50,6.19,CHEMBL2370421,1993,CHEMBL1126581,J Med Chem,Scientific Literature,Inhibitory activity against factor Xa,0,112,O=C(C1NCCc2ccccc21)N1CCCC1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](C=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H]1Cc2ccccc2CN1,CHEMBL661679,IC50,5.39,CHEMBL2370424,1993,CHEMBL1126581,J Med Chem,Scientific Literature,Inhibitory activity against factor Xa,0,112,O=C(C1Cc2ccccc2CN1)N1CCCC1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](CCl)NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12,CHEMBL660851,Ki,6.42,CHEMBL284436,1999,CHEMBL1132633,J Med Chem,Scientific Literature,Inhibitory concentration against Coagulation factor Xa,10,384,c1ccc(CC2CCN3CCCN3C2)cc1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1,CHEMBL948931,IC50,8.1,CHEMBL258296,2008,CHEMBL1143211,Bioorg Med Chem,Scientific Literature,Inhibition of human factor 10a,81,107,c1cscn1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCCC(CCC2CCNCC2)C1=O)C(=O)c1nccs1,CHEMBL682015,IC50,7.19,CHEMBL166317,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,92,O=C(CN1CCCC(CCC2CCNCC2)C1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O)C(=O)c1nccs1,CHEMBL682015,IC50,8.52,CHEMBL350629,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,38,92,O=C(CN1CCCCC(NS(=O)(=O)Cc2ccccc2)C1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O)C(=O)c1nccs1,CHEMBL682015,IC50,7.54,CHEMBL350650,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,92,O=C(CN1CCCC(NS(=O)(=O)Cc2ccccc2)C1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCN(C(=O)Cc2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,7.77,CHEMBL162909,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,92,O=C(CN1CCN(C(=O)Cc2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCN(C(=O)Cc2ccccc2)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,7.68,CHEMBL423281,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,92,O=C(CN1CCN(C(=O)Cc2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCN(C(=O)c2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,6.93,CHEMBL163588,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,92,O=C(CN1CCN(C(=O)c2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCN(C(=O)c2ccccc2)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,6.5,CHEMBL162726,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,92,O=C(CN1CCN(C(=O)c2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCN(Cc2ccccc2)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,6.11,CHEMBL162160,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,92,O=C(CN1CCN(Cc2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)CC1)C(=O)c1nccs1,CHEMBL682015,IC50,4.62,CHEMBL351982,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,92,O=C(CN1CCN(S(=O)(=O)Cc2ccccc2)CC1)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)C(=O)c1nccs1,CHEMBL662880,Ki,8.85,CHEMBL162461,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro binding affinity towards factor Xa,39,346,O=C(CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)C(=O)c1nccs1,CHEMBL663502,IC50,8.4,CHEMBL162461,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,347,O=C(CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)CCC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,8.3,CHEMBL161881,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,92,O=C(CN1CCN(S(=O)(=O)Cc2ccccc2)CCC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1,CHEMBL662880,Ki,8.64,CHEMBL159695,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro binding affinity towards factor Xa,39,346,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1,CHEMBL663502,IC50,8.7,CHEMBL159695,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,347,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)c2ccccc2)CC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,8.1,CHEMBL262186,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,92,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CN1CCNCC1=O)C(=O)c1nccs1,CHEMBL682015,IC50,4.66,CHEMBL351052,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,92,O=C(CN1CCNCC1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)Cc1ccccc1)C(=O)c1nccs1,CHEMBL682015,IC50,8.7,CHEMBL159734,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,92,O=C(CNC(=O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)Cc1ccccc1)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)Cn1cccc(NS(=O)(=O)Cc2ccccc2)c1=O)C(=O)c1nccs1,CHEMBL682015,IC50,8.52,CHEMBL351735,2003,CHEMBL1136598,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,92,O=C(Cn1cccc(NS(=O)(=O)Cc2ccccc2)c1=O)NCC(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)Cn1cccc(NS(=O)(=O)Cc2ccccc2F)c1=O)C(=O)O,CHEMBL874031,Ki,6.72,CHEMBL19599,2002,CHEMBL1136066,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory constant against factor Xa (FXa) was tested,29,303,O=c1[nH]cccc1NS(=O)(=O)Cc1ccccc1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O,CHEMBL659606,IC50,7.46,CHEMBL163543,2000,CHEMBL1133331,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibition of human Coagulation factor X.,17,304,O=C(CNC(=O)OCc1ccccc1)NCC(=O)NC1CCCNC1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,CHEMBL1810430,Ki,8.62,CHEMBL1229259,2011,CHEMBL1806464,Bioorg Med Chem Lett,Scientific Literature,Inhibition of factor 10a,101,111,O=C(NCc1ccccc1)C1CCCN1C(=O)CNS(=O)(=O)Cc1ccccc1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NC(=O)CN[C@H](CCCNC(=N)N)C(=O)c1nccs1,CHEMBL682016,IC50,7.89,CHEMBL350976,2003,CHEMBL1136599,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory activity against factor Xa,39,228,O=C(CNCC(=O)c1nccs1)NC(=O)CNS(=O)(=O)Cc1ccccc1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CC1CCNCC1)C(=O)c1nccs1,CHEMBL948931,IC50,7.55,CHEMBL412057,2008,CHEMBL1143211,Bioorg Med Chem,Scientific Literature,Inhibition of human factor 10a,81,107,O=C(CNS(=O)(=O)Cc1ccccc1)NCC(=O)NC(CC1CCNCC1)C(=O)c1nccs1,FXa,CHEMBL244,Factor Xa (Coagulation factor X),enzyme
